latitude,longitude,Place_Name,Vaccine_Type,Phone,Website,Prescreening_Website,Address,City,Zip,County
41.112079,-83.221489,Walmart Inc #10-1622,Moderna - Ages 6 months through 11 years,4194484402,https://www.walmart.com/store/1622,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,2801 W State Route 18,Tiffin,44883-8950,Seneca County
40.169216,-83.089233,"CVS Pharmacy, Inc. #05457",Pfizer-BioNTech - Ages 12 years and older,(614) 718-1508,https://www.cvs.com/store-locator/details-directions/005457,https://www.cvs.com/immunizations/covid-19-vaccine,3488 SELDOM SEEN RD.,POWELL,43065,Delaware County
41.035477,-81.728203,"CVS Pharmacy, Inc. #03088",Moderna - Ages 6 months through 11 years,(330) 336-6444,https://www.cvs.com/store-locator/details-directions/003088,https://www.cvs.com/immunizations/covid-19-vaccine,473 HIGH STREET,WADSWORTH,44281,Medina County
38.896848,-82.566625,Kroger Pharmacy #01600590,Moderna - Ages 12 years and older,(740) 286-6400,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,530 E MAIN ST,JACKSON,45640,Jackson County
39.095956,-84.612439,Kroger Pharmacy #01400944,Pfizer-BioNTech - Ages 5 through 11 years,(513) 451-7050,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,5080 DELHI RD,CINCINNATI,45238,Hamilton County
39.446392,-83.807355,Kroger Pharmacy #01400817,Moderna - Ages 12 years and older,(937) 655-5720,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1230 ROMBACH AVE,WILMINGTON,45177,Clinton County
41.147352,-80.66165,Walmart Inc #10-3860,Moderna - Ages 6 months through 11 years,3307592066,https://www.walmart.com/store/3860,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,200 Goldie Rd,Youngstown,44505-1948,Trumbull County
39.188179,-84.36127,Kroger Pharmacy #01400402,Moderna - Ages 12 years and older,(513) 271-1360,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,6950 MIAMI AVE,MADEIRA,45243,Hamilton County
41.544235,-83.61863,Rite Aid #RA102326,Moderna - Ages 6 months through 11 years,419-874-3587,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,1175 LOUISIANA AVE,PERRYSBURG,43551-2537,Wood County
40.122045,-82.930408,"CVS Pharmacy, Inc. #06155",Pfizer-BioNTech - Ages 5 through 11 years,(614) 890-4660,https://www.cvs.com/store-locator/details-directions/006155,https://www.cvs.com/immunizations/covid-19-vaccine,145 S. STATE ST.,WESTERVILLE,43081,Franklin County
40.89015,-81.40646,"CVS Pharmacy, Inc. #02385",Pfizer-BioNTech - Ages 5 through 11 years,(330) 966-4703,https://www.cvs.com/store-locator/details-directions/002385,https://www.cvs.com/immunizations/covid-19-vaccine,1339 N. MAIN ST.,NORTH CANTON,44720,Stark County
39.906409,-82.019325,"CVS Pharmacy, Inc. #03427",Novavax - Ages 12 years and older,(740) 452-7589,https://www.cvs.com/store-locator/details-directions/003427,https://www.cvs.com/immunizations/covid-19-vaccine,103 N MAYSVILLE ROAD,ZANESVILLE,43701,Muskingum County
40.882872,-81.571875,Rite Aid #RA102393,Moderna - Ages 12 years and older,330-854-6618,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,2220 SOUTH LOCUST STREET,CANAL FULTON,44614-8406,Stark County
40.900962,-81.160279,Walmart Inc #10-2541,Pfizer-BioNTech - Ages 12 years and older,3308210026,https://www.walmart.com/store/2541,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,2700 W State St,Alliance,44601-5611,Stark County
40.147133,-82.707567,Kroger Pharmacy #01600546,Moderna - Ages 12 years and older,(740) 966-8310,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,800 W COSHOCTON ST,JOHNSTOWN,43031,Licking County
39.908418,-82.822489,Kroger Pharmacy #01600514,Moderna - Ages 6 months through 11 years,(614) 920-7404,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,3588 GENDER RD,CANAL WINCHESTER,43110,Franklin County
40.097777,-83.122271,Kroger Pharmacy #01600350,Pfizer-BioNTech - Ages 5 through 11 years,(614) 889-0710,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,299 W BRIDGE ST,DUBLIN,43017,Franklin County
39.187035,-84.605185,Sams Club #10-6450,Moderna - Ages 6 months through 11 years,5136610800,https://www.samsclub.com/club/6450,https://www.samsclub.com/pharmacy/immunization?imzType=covid,5375 N Bend Rd,Cincinnati,45247-7601,Hamilton County
40.092665,-83.094179,Meijer #58,Moderna - Ages 6 months through 11 years,614-766-6565,https://www.meijer.com/services/pharmacy.html,https://rx.meijer.com/appt/SV0001,6175 W Sawmill Rd,Dublin,43017,Franklin County
40.064444,-83.094106,"CVS Pharmacy, Inc. #04483",Pfizer-BioNTech - Ages 12 years and older,(614) 459-7641,https://www.cvs.com/store-locator/details-directions/004483,https://www.cvs.com/immunizations/covid-19-vaccine,"4777 SAWMILL RD, GALLERIA TOWN CENTRE",COLUMBUS,43220,Franklin County
40.834721,-81.328252,Walmart Inc #10-5285,Moderna - Ages 12 years and older,3304899035,https://www.walmart.com/store/5285,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,3200 Atlantic Blvd NE,Canton,44705-3933,Stark County
40.10273,-83.164398,Kroger Pharmacy #01600817,Moderna - Ages 6 months through 11 years,(614) 760-4246,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,7100 HOSPITAL DR,DUBLIN,43016,Franklin County
40.900962,-81.160279,Walmart Inc #10-2541,Moderna - Ages 6 months through 11 years,3308210026,https://www.walmart.com/store/2541,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,2700 W State St,Alliance,44601-5611,Stark County
39.877494,-83.937658,Rite Aid #RA102303,Moderna - Ages 12 years and older,937-864-1603,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,101 WEST MAIN STREET,ENON,45323-1233,Clark County
41.266528,-82.224032,Walmart Inc #10-5309,Pfizer-BioNTech - Ages 12 years and older,4407746720,https://www.walmart.com/store/5309,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,46440 US Highway 20,Oberlin,44074-9475,Lorain County
40.584108,-83.127831,Rite Aid #RA100277,Moderna - Ages 6 months through 11 years,740-382-0650,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,332 SOUTH MAIN STREET,MARION,43302-5006,Marion County
40.030863,-82.963472,"CVS Pharmacy, Inc. #04223",Moderna - Ages 12 years and older,(614) 263-0923,https://www.cvs.com/store-locator/details-directions/004223,https://www.cvs.com/immunizations/covid-19-vaccine,3100 CLEVELAND AVE.,COLUMBUS,43224,Franklin County
39.194842,-84.658094,Meijer #223,Moderna - Ages 12 years and older,513-598-2064,https://www.meijer.com/services/pharmacy.html,https://rx.meijer.com/appt/SV0001,6550 Harrison Rd,Cincinnati,45247,Hamilton County
39.227346,-84.439216,"CVS Pharmacy, Inc. #05426",Pfizer-BioNTech - Ages 5 through 11 years,(513) 733-8550,https://www.cvs.com/store-locator/details-directions/005426,https://www.cvs.com/immunizations/covid-19-vaccine,9197 READING RD.,CINCINNATI,45215,Hamilton County
41.674469,-83.680383,Walmart Inc #10-5030,Pfizer-BioNTech - Ages 12 years and older,4195369105,https://www.walmart.com/store/5030,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,5821 W Central Ave,Toledo,43615-1403,Lucas County
41.420861,-82.674651,"CVS Pharmacy, Inc. #17241",Pfizer-BioNTech - Ages 5 through 11 years,(419) 609-3341,https://www.cvs.com/store-locator/details-directions/017241,https://www.cvs.com/immunizations/covid-19-vaccine,4020 MILAN RD,SANDUSKY,44870,Erie County
40.064856,-83.0212,"CVS Pharmacy, Inc. #17094",Novavax - Ages 12 years and older,(614) 781-9407,https://www.cvs.com/store-locator/details-directions/017094,https://www.cvs.com/immunizations/covid-19-vaccine,55 GRACELAND BLVD,COLUMBUS,43214,Franklin County
40.089835,-83.089484,"CVS Pharmacy, Inc. #16193",Moderna - Ages 12 years and older,(614) 798-8172,https://www.cvs.com/store-locator/details-directions/016193,https://www.cvs.com/immunizations/covid-19-vaccine,6000 SAWMILL RD,DUBLIN,43017,Franklin County
40.278816,-84.178226,"CVS Pharmacy, Inc. #06179",Pfizer-BioNTech - Ages 12 years and older,(937) 492-0700,https://www.cvs.com/store-locator/details-directions/006179,https://www.cvs.com/immunizations/covid-19-vaccine,324 FOURTH ST.,SIDNEY,45365,Shelby County
41.714955,-83.68055,Rite Aid #RA106681,Moderna - Ages 6 months through 11 years,419-882-5860,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,5890 MONROE STREET,SYLVANIA,43560-2200,Lucas County
40.859982,-81.484439,"CVS Pharmacy, Inc. #02063",Novavax - Ages 12 years and older,(330) 837-3095,https://www.cvs.com/store-locator/details-directions/002063,https://www.cvs.com/immunizations/covid-19-vaccine,"7292 FULTON DR, NW",CANTON,44718,Stark County
38.436998,-82.386715,Kroger Pharmacy #02900781,Pfizer-BioNTech - Ages 12 years and older,(740) 886-5579,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,6306 COUNTY ROAD 107,PROCTORVILLE,45669,Lawrence County
39.924452,-83.765392,Kroger Pharmacy #01400835,Pfizer-BioNTech - Ages 12 years and older,(937) 525-6770,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,2728 E MAIN ST,SPRINGFIELD,45503,Clark County
40.241251,-83.395345,Kroger Pharmacy #01600549,Moderna - Ages 12 years and older,(937) 209-2449,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1501 W 5TH ST,MARYSVILLE,43040,Union County
40.844061,-81.76463,"CVS Pharmacy, Inc. #04605",Novavax - Ages 12 years and older,(330) 684-2602,https://www.cvs.com/store-locator/details-directions/004605,https://www.cvs.com/immunizations/covid-19-vaccine,415 N. MAIN ST.,ORRVILLE,44667,Wayne County
39.117817,-84.59815,"CVS Pharmacy, Inc. #03246",Pfizer-BioNTech - Ages 12 years and older,(513) 921-0831,https://www.cvs.com/store-locator/details-directions/003246,https://www.cvs.com/immunizations/covid-19-vaccine,4840 GLENWAY AVE,CINCINNATI,45238,Hamilton County
39.986122,-83.15351,Sams Club #10-6308,Moderna - Ages 12 years and older,6149210057,https://www.samsclub.com/club/6308,https://www.samsclub.com/pharmacy/immunization?imzType=covid,1755 Hilliard Rome Rd,Hilliard,43026-9469,Franklin County
40.08726,-82.960826,"CVS Pharmacy, Inc. #05436",Novavax - Ages 12 years and older,(614) 891-1410,https://www.cvs.com/store-locator/details-directions/005436,https://www.cvs.com/immunizations/covid-19-vaccine,2100 EAST DUBLIN-GRANVILLE ROAD,COLUMBUS,43229,Franklin County
41.235885,-80.810052,"CVS Pharmacy, Inc. #04606",Pfizer-BioNTech - Ages 12 years and older,(330) 393-5205,https://www.cvs.com/store-locator/details-directions/004606,https://www.cvs.com/immunizations/covid-19-vaccine,620 E MARKET ST,WARREN,44481,Trumbull County
40.06058,-82.911495,Sams Club #10-6307,Moderna - Ages 12 years and older,6144764224,https://www.samsclub.com/club/6307,https://www.samsclub.com/pharmacy/immunization?imzType=covid,3950 Morse Rd,Columbus,43219-3016,Franklin County
39.890278,-84.199427,Rite Aid #RA103031,Pfizer-BioNTech - Ages 12 years and older,937-898-8829,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,10 W. NATIONAL ROAD,VANDALIA,45377-1933,Montgomery County
39.176404,-84.280795,Kroger Pharmacy #01400921,Moderna - Ages 6 months through 11 years,(513) 583-3810,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1093 STATE ROUTE 28,MILFORD,45150,Clermont County
41.66441,-83.571089,Rite Aid #RA102317,Moderna - Ages 12 years and older,419-243-9803,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,3013 MONROE STREET,TOLEDO,43606-4603,Lucas County
39.354624,-82.974266,Kroger Pharmacy #01600348,Moderna - Ages 6 months through 11 years,(740) 775-8467,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,887 N BRIDGE ST,CHILLICOTHE,45601,Ross County
41.942184,-80.559556,Rite Aid #RA102417,Moderna - Ages 12 years and older,440-593-6258,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,364 MAIN STREET,CONNEAUT,44030-2631,Ashtabula County
38.844712,-82.234094,"CVS Pharmacy, Inc. #04400",Novavax - Ages 12 years and older,(740) 446-7459,https://www.cvs.com/store-locator/details-directions/004400,https://www.cvs.com/immunizations/covid-19-vaccine,3066 STATE RT. 160,GALLIPOLIS,45631,Gallia County
41.609684,-83.714143000000007,Rite Aid #RA102343,Moderna - Ages 6 months through 11 years,419-866-8943,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,7225 AIRPORT HIGHWAY,HOLLAND,43528-7829,Lucas County
40.859982,-81.484439,"CVS Pharmacy, Inc. #02063",Moderna - Ages 6 months through 11 years,(330) 837-3095,https://www.cvs.com/store-locator/details-directions/002063,https://www.cvs.com/immunizations/covid-19-vaccine,"7292 FULTON DR, NW",CANTON,44718,Stark County
40.148072,-82.919901,Kroger Pharmacy #01600847,Moderna - Ages 6 months through 11 years,(614) 794-5550,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,7345 STATE ROUTE 3,WESTERVILLE,43082,Delaware County
39.550186,-83.422621,"CVS Pharmacy, Inc. #03408",Moderna - Ages 12 years and older,(740) 335-6162,https://www.cvs.com/store-locator/details-directions/003408,https://www.cvs.com/immunizations/covid-19-vaccine,1795 COLUMBUS AVENUE,WASHINGTON COURT HOUSE,43160,Fayette County
40.729764,-81.106867,Rite Aid #RA102398,Moderna - Ages 12 years and older,330-868-4171,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,300 EAST LINCOLN WAY,MINERVA,44657-8927,Stark County
40.69203,-82.508098,Walmart Inc #10-5471,Moderna - Ages 12 years and older,4197562850,https://www.walmart.com/store/5471,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,2485 Possum Run Rd,Mansfield,44903-9447,Richland County
41.720305,-83.625157,Rite Aid #RA101217,Moderna - Ages 12 years and older,419-473-2451,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,5765 SECOR ROAD,TOLEDO,43623-0000,Lucas County
39.377157,-84.376054,Kroger Pharmacy #01400383,Pfizer-BioNTech - Ages 5 through 11 years,(513) 342-3260,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,7300 YANKEE RD,MIDDLETOWN,45044,Butler County
40.006409,-82.664041,Kroger Pharmacy #01600591,Moderna - Ages 12 years and older,(740) 964-5105,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,350 E BROAD ST,PATASKALA,43062,Licking County
41.461519,-81.692884,Walmart Inc #10-4285,Moderna - Ages 6 months through 11 years,2166612406,https://www.walmart.com/store/4285,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,3400 Steelyard Dr,Cleveland,44109-2386,Cuyahoga County
39.890689,-83.086885,"CVS Pharmacy, Inc. #01223",Moderna - Ages 12 years and older,(614) 875-0261,https://www.cvs.com/store-locator/details-directions/001223,https://www.cvs.com/immunizations/covid-19-vaccine,3575 BROADWAY,GROVE CITY,43123,Franklin County
40.054419,-83.069736,"CVS Pharmacy, Inc. #06149",Novavax - Ages 12 years and older,(614) 451-6555,https://www.cvs.com/store-locator/details-directions/006149,https://www.cvs.com/immunizations/covid-19-vaccine,1885 WEST HENDERSON ROAD,UPPER ARLINGTON,43220,Franklin County
41.034275,-84.034751,Walmart Inc #10-2542,Moderna - Ages 6 months through 11 years,4195236995,https://www.walmart.com/store/2542,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,1720 N Perry St,Ottawa,45875-1153,Putnam County
41.309151,-82.974266,Rite Aid #RA103230,Moderna - Ages 6 months through 11 years,419-547-7991,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,710 NORTH MAIN STREET,CLYDE,43410-1647,Sandusky County
41.639753,-83.459353,Walmart Inc #10-5029,Moderna - Ages 6 months through 11 years,4196982034,https://www.walmart.com/store/5029,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,3721 Navarre Ave,Oregon,43616-3433,Lucas County
41.059421,-83.649223,Rite Aid #RA102359,Pfizer-BioNTech - Ages 12 years and older,419-424-1828,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,1501 NORTH MAIN STREET,FINDLAY,45840-3752,Hancock County
41.291922,-80.84859,Rite Aid #RA100713,Moderna - Ages 6 months through 11 years,330-847-0016,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,5001 MAHONING AVENUE,WARREN,44483-1407,Trumbull County
39.800722,-84.193497,Rite Aid #RA103134,Moderna - Ages 6 months through 11 years,937-275-7032,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,3700 NORTH DIXIE DRIVE,DAYTON,45414-5235,Montgomery County
39.721726,-82.203648,Kroger Pharmacy #01600313,Moderna - Ages 12 years and older,(740) 342-5649,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,610 CARROLL ST,NEW LEXINGTON,43764,Perry County
39.729615,-82.615083,Kroger Pharmacy #01600264,Pfizer-BioNTech - Ages 12 years and older,(740) 654-2044,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1621 N MEMORIAL DR,LANCASTER,43130,Fairfield County
40.9775,-81.522013,Rite Aid #RA102456,Pfizer-BioNTech - Ages 12 years and older,330-644-9911,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,4053 SOUTH MAIN STREET,AKRON,44319-3668,Summit County
41.445733,-82.164607,Rite Aid #RA104683,Moderna - Ages 6 months through 11 years,440-244-1950,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,2709 BROADWAY AVENUE,LORAIN,44052-4835,Lorain County
41.707048,-83.603494,Rite Aid #RA102340,Moderna - Ages 12 years and older,419-473-1221,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,2434 WEST LASKEY ROAD,TOLEDO,43613-3504,Lucas County
41.461519,-81.692884,Walmart Inc #10-4285,Moderna - Ages 12 years and older,2166612406,https://www.walmart.com/store/4285,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,3400 Steelyard Dr,Cleveland,44109-2386,Cuyahoga County
39.479846,-84.420877,Kroger Pharmacy #01400335,Moderna - Ages 12 years and older,(513) 423-7097,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,428 OXFORD STATE RD,MIDDLETOWN,45044,Butler County
41.616979,-83.696331,Sams Club #10-8139,Moderna - Ages 12 years and older,4198668366,https://www.samsclub.com/club/8139,https://www.samsclub.com/pharmacy/immunization?imzType=covid,1300 E Mall Dr,Holland,43528-8467,Lucas County
40.899486,-80.818055,Walmart Inc #10-2910,Moderna - Ages 6 months through 11 years,3303378313,https://www.walmart.com/store/2910,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,2875 E State St,Salem,44460-9303,Columbiana County
40.859982,-81.484439,"CVS Pharmacy, Inc. #02063",Moderna - Ages 12 years and older,(330) 837-3095,https://www.cvs.com/store-locator/details-directions/002063,https://www.cvs.com/immunizations/covid-19-vaccine,"7292 FULTON DR, NW",CANTON,44718,Stark County
41.580162,-83.887801,Rite Aid #RA102355,Moderna - Ages 6 months through 11 years,419-825-1161,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,105 WEST AIRPORT HIGHWAY,SWANTON,43558-1410,Fulton County
38.738638,-82.995764,"CVS Pharmacy, Inc. #03416",Novavax - Ages 12 years and older,(740) 354-3259,https://www.cvs.com/store-locator/details-directions/003416,https://www.cvs.com/immunizations/covid-19-vaccine,802 11TH ST.,PORTSMOUTH,45662,Scioto County
41.340379,-81.439015,"CVS Pharmacy, Inc. #04437",Novavax - Ages 12 years and older,(330) 425-4300,https://www.cvs.com/store-locator/details-directions/004437,https://www.cvs.com/immunizations/covid-19-vaccine,10085 DARROW ROAD,TWINSBURG,44087,Summit County
40.065076,-83.02555,Kroger Pharmacy #01600819,Moderna - Ages 12 years and older,(614) 410-1108,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,199 GRACELAND BLVD,COLUMBUS,43214,Franklin County
40.064856,-83.0212,"CVS Pharmacy, Inc. #17094",Moderna - Ages 12 years and older,(614) 781-9407,https://www.cvs.com/store-locator/details-directions/017094,https://www.cvs.com/immunizations/covid-19-vaccine,55 GRACELAND BLVD,COLUMBUS,43214,Franklin County
39.772409,-84.054736,Walmart Inc #10-2124,Moderna - Ages 6 months through 11 years,9374268227,https://www.walmart.com/store/2124,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,3360 Pentagon Blvd,Beavercreek,45431-1702,Greene County
39.451718,-82.22072,Kroger Pharmacy #01600529,Pfizer-BioNTech - Ages 12 years and older,(740) 753-1984,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,965 POPLAR ST,NELSONVILLE,45764,Athens County
40.075741,-80.87263,Kroger Pharmacy #01600812,Moderna - Ages 6 months through 11 years,(740) 695-7170,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,50789 VALLEY PLAZA DR,ST CLAIRSVILLE,43950,Belmont County
39.296376,-84.389838,Kroger Pharmacy #01400429,Pfizer-BioNTech - Ages 5 through 11 years,(513) 733-4945,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,12164 LEBANON RD,CINCINNATI,45241,Hamilton County
39.953466,-82.900228,Walmart Inc #10-3447,Moderna - Ages 6 months through 11 years,6142397509,https://www.walmart.com/store/3447,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,3657 E Main St,Whitehall,43213-2924,Franklin County
39.951953,-83.156357,Kroger Pharmacy #01600623,Moderna - Ages 6 months through 11 years,(614) 870-4354,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,5800 W BROAD ST,GALLOWAY,43119,Franklin County
40.799197,-81.398233,"CVS Pharmacy, Inc. #10372",Novavax - Ages 12 years and older,(330) 453-4845,https://www.cvs.com/store-locator/details-directions/010372,https://www.cvs.com/immunizations/covid-19-vaccine,2210 WEST TUSCARAWAS STREET,CANTON,44708,Stark County
39.073806,-84.313333,"CVS Pharmacy, Inc. #16470",Novavax - Ages 12 years and older,(513) 474-6367,https://www.cvs.com/store-locator/details-directions/016470,https://www.cvs.com/immunizations/covid-19-vaccine,8680 BEECHMONT AVE,CINCINNATI,45255,Hamilton County
40.55411,-84.383938,Kroger Pharmacy #01400910,Moderna - Ages 12 years and older,(419) 394-8930,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,475 FORTMAN DR,ST MARYS,45885,Auglaize County
41.594419,-81.549294,Rite Aid #RA104071,Moderna - Ages 12 years and older,216-383-7600,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,475 E 185TH STREET,EUCLID,44119-1355,Cuyahoga County
39.772274,-84.058369,Sams Club #10-6517,Moderna - Ages 6 months through 11 years,9374261511,https://www.samsclub.com/club/6517,https://www.samsclub.com/pharmacy/immunization?imzType=covid,3446 Pentagon Blvd,Beavercreek,45431-1704,Greene County
39.745077,-84.396537,Rite Aid #RA100449,Moderna - Ages 12 years and older,937-687-3456,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,590 WEST MAIN STREET,NEW LEBANON,45345-1426,Montgomery County
41.101783,-81.438619,Rite Aid #RA101351,Pfizer-BioNTech - Ages 12 years and older,330-633-1150,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,45 EAST AVENUE,TALLMADGE,44278-2339,Summit County
39.77739,-84.073723,Meijer #107,Moderna - Ages 12 years and older,937-426-3600,https://www.meijer.com/services/pharmacy.html,https://rx.meijer.com/appt/SV0001,3822 Colonel Glenn Highway,Fairborn,45324,Greene County
41.585388,-81.226767,Walmart Inc #10-3293,Moderna - Ages 6 months through 11 years,4402862250,https://www.walmart.com/store/3293,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,223 Meadowlands Dr,Chardon,44024-8366,Geauga County
40.092602,-83.017423,"CVS Pharmacy, Inc. #03407",Novavax - Ages 12 years and older,(614) 888-6366,https://www.cvs.com/store-locator/details-directions/003407,https://www.cvs.com/immunizations/covid-19-vaccine,918 N. HIGH ST.,WORTHINGTON,43085,Franklin County
39.223056,-84.516419,"CVS Pharmacy, Inc. #06101",Novavax - Ages 12 years and older,(513) 931-9359,https://www.cvs.com/store-locator/details-directions/006101,https://www.cvs.com/immunizations/covid-19-vaccine,8560 WINTON RD.,CINCINNATI,45231,Hamilton County
40.127117,-84.622076,Kroger Pharmacy #01400833,Moderna - Ages 12 years and older,(937) 548-1736,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,200 LEASE AVE,GREENVILLE,45331,Darke County
41.462206,-82.009632,"CVS Pharmacy, Inc. #16666",Pfizer-BioNTech - Ages 5 through 11 years,(440) 937-4308,https://www.cvs.com/store-locator/details-directions/016666,https://www.cvs.com/immunizations/covid-19-vaccine,35830 DETROIT RD,AVON,44011,Lorain County
40.04053,-82.864146,"CVS Pharmacy, Inc. #07247",Moderna - Ages 12 years and older,(614) 428-5201,https://www.cvs.com/store-locator/details-directions/007247,https://www.cvs.com/immunizations/covid-19-vaccine,900 N. HAMILTON RD.,GAHANNA,43230,Franklin County
41.349361,-81.389644,Walmart Inc #10-3250,Moderna - Ages 6 months through 11 years,3305620000,https://www.walmart.com/store/3250,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,7235 Market Place Dr,Aurora,44202-8758,Geauga County
41.461898,-81.477325,Rite Aid #RA103041,Moderna - Ages 12 years and older,216-831-1616,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,28600 CHAGRIN BOULEVARD,BEACHWOOD,44122-4532,Cuyahoga County
39.951873,-82.982832,"CVS Pharmacy, Inc. #03484",Novavax - Ages 12 years and older,(614) 464-2480,https://www.cvs.com/store-locator/details-directions/003484,https://www.cvs.com/immunizations/covid-19-vaccine,591 E. LIVINGSTON AVE.,COLUMBUS,43215,Franklin County
40.312673,-83.110559,Kroger Pharmacy #01600804,Moderna - Ages 12 years and older,(740) 362-8426,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,801 N HOUK RD,DELAWARE,43015,Delaware County
40.734391,-82.793651,Rite Aid #RA103102,Pfizer-BioNTech - Ages 12 years and older,419-468-5340,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,304 HARDING WAY WEST,GALION,44833-1729,Crawford County
41.364439,-83.132985,Kroger Pharmacy #01600536,Pfizer-BioNTech - Ages 5 through 11 years,(419) 332-9187,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1700 CEDAR ST,FREMONT,43420,Sandusky County
41.364408,-83.650886,Rite Aid #RA107728,Moderna - Ages 6 months through 11 years,419-354-3911,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,722-740 SOUTH MAIN STREET,BOWLING GREEN,43402-3830,Wood County
41.394588,-82.005927,"CVS Pharmacy, Inc. #03376",Moderna - Ages 6 months through 11 years,(440) 327-2194,https://www.cvs.com/store-locator/details-directions/003376,https://www.cvs.com/immunizations/covid-19-vaccine,35000 CENTER RIDGE ROAD,NORTH RIDGEVILLE,44039,Lorain County
